text,label
仇女这事儿我不太确定，但我觉得他肯定没有体会也没有试图理解过女性的性别体验，没有共同的体验肯定也没法共情，所以才会说无脑又没礼貌的话,1
"女性要平等甚至比阶级平等更难,就像并非所有的奴隶都想平等，而大多奴隶主更不想平等",1
千万千万不要找比自己大这么多还能力不足的男的，我就是活生生的血泪史。。。,1
一个motherfucker都能高潮成这样的人才是真正的厌女吧？与恐同即深柜有点异曲同工之处kk nhjj牛气 牛气冲天,1
别人和你论个理，你就发五条肮脏谩骂的博，哈哈。别说自己是女权了，嘴巴这么脏，女权都怕挨上你,1
首先你要知道男的为什么会对田园女权这么口吐芬芳，不就是这种田园女权依靠微博女性用户多男性用户太多，挑起女性仇视男性，天天微博发表男性就应该灭绝，我们女性就是根草一样不堪一击，说的我还以为中国女性跟印度那边一样，天天各种直男，直男癌，吊癌，劣精等等先出现，你觉得男的会这么仇视？,1
既想像欧美女人那样平等自由，又不想承担共同的养家责任，要求男买车买房还高价彩礼。同时又想像日韩女人那样养尊处优，又做不到他们那样那样的恭检持家相夫教子。又想得便宜又不想承义务。真是可笑。,1
赞了赞了，我觉得就北美这边而言喜欢化妆的应该更多吧？追求美没啥问题啊。而且这种罗圈话就是正反都可以说。欧美化妆那就是大胆追求美丽，不化妆就是素颜代表自信。中国女性化妆就是爱慕虚荣，不化妆就是被生活磨平了棱角连美都不要了。,1
付出少了，不能争取继承权，或是没有理由，付出多了和男方会产生矛盾,1
我也觉得女性没有受到和男性同等的尊重，但是感觉现在女性无论是在社会还是在家庭，地位都慢慢升起来了。我以为女权是女性可以横行霸道之类的。和朋友聊天，因为我说了如果我是男的，我会对我老婆贼好，生不生小孩随她，养小孩的钱都我出，就被说成是女权。不过也不影响我觉得很多男性都是辣鸡的事实,1
渴婚女:糟糕，被骂了“渴婚女”，我会不会嫁不出去，男人会不会觉得我饥渴。,1
而且有的男的自己不带娃就算了，自己妈也是个没什么用的角色，还得女的自带娘家人来带娃,1
这番言论让我想到了现代男性大多不愿意与法律行业女性结婚的原因就是怕女性更能够提前想到用法律维护自己的权益，包括防止婚后被转移财产、婚后被出轨却拿不到孩子抚养权等等，聪明的女性总能够防患于未然，我还是比较赞同的,1
用婊来形容女人本来就是不尊重，除非她真的是。,1
搞女权还要遮遮掩掩憋憋屈屈，那我还不如去搞男权好啦,1
女人为什么不能要求待遇高于男性，真的蛮奇怪的。我们的怀璧其罪就是可以生孩子。怀孕这种直白直接的付出，在男人眼里就一笔带过了。太奇怪了，市场价代孕都50万到70万了，怎么就不算付出了。,1
在？十倍工资的男人在哪？我怎么没有？那我不是田园女权了？！我慌了,1
在这种情况下，营销号反而是把女性放在了弱势方，认为女性的财富只能通过男性才能获得，女性依附于男性。真要平权，女性自己也能创造相等财富（不存在职位上升阻碍等），不能强制要求男性的财富多于女方，男性不用一人背负“房子车子票子”的重担，完全有理由要求女方一同承担，其实平权也是在解放男性,1
怎么韩国总有这些性骚扰......是韩国本土老婆、不够骚还是不够浪、还是因为..韩国本来就喜欢强暴是的激情....,1
哈哈哈哈，酱微博下的评论老子要笑死。。。。艹，驴是这么多,1
骡子是不能生，单女只是不想生而已（准确来说是不想婚生）,1
前年我还想着一切aa不占男人便宜呢，现在？去他爹的谁爱结婚谁结去，自己买房买车不生仔儿，养猫过日子它不香吗,1
emmmm，男的女的都别露不行么，这样走大街上看到了有反应了算路人耍流氓,1
就问一句，如果你是女的，结了婚，敢不敢让自己的小孩跟你姓？不是想不想，而是你能不能,1
采访没有火，摸了一下臀部，女记者火了。,1
你去看好火药的微博，看完后就对玄子再无半点同情，如果没有被性侵她也不过就是条普通的蛆，认为铁拳砸下来自己能幸存的那种。,1
社会环境给女性创造了一个超道德标准，男性不抽烟不酗酒是优点，但从没有女性说自己不抽烟不酗酒是优点。难道从生理角度上来说，男性更容易受到烟酒上瘾的诱惑吗？肯定不是的。,1
好有道理//<username>我们女的喜欢潘驴邓小闲，是传统，不是田女哟,1
她们觉得她们的声音不够大，没人看。所以渐入极端,1
站不站不在同一战线 不是因为没得选择 应该是因为价值观的认同 仿佛一旦同婚合法了姬崽们就会变成现行婚姻制度的拥趸一样,1
"麻烦你去关心那些被南拳社会迫害的男子吧，老娘没空。,南拳社会，男性是特权阶层，既得利益者。那么是要解放特权阶层喽？你不会思考，可以不用思考。",1
"我觉得你脑子有毛病，那句话是我自己想出来的，怎么就非得跟王什么的扯上关系,不懂你说的，但是看你性别果然是个男",1
"你自认无辜被连累了，女性还无辜被杀呢。你让女性谅解你，那又有谁来保证女性的安全？既然都是受害者，你咋不去问责那些连累你的人，来这委屈个鬼。卖惨也得找对地方，“你们女性只是被杀了而已，可没杀人的男性可是被骂了呢！！”,这么委屈怎么不让同性少杀人少犯罪，反倒来让女性多点体谅？就没见过有男性在新闻下面表露性别骂杀人犯连累正常人、让男性都理智点管好自己的手，反倒在女性说出悲惨事实争取正常权利的时候一个个跳出来骂搞对立。🙄️有些男性虽然没有参与杀人，但在杀人事件上冷眼旁观毫无制止之意，一样也不无辜,那你们普通男性就跟变态划清关系啊，看到嫖娼出轨别说他只是犯了天下男人都会犯的错，看到家暴的别说男的压力大要理解，自己都理解变态等同于变态，还反过来怪女性为什么怕男性不喜欢男性，你不有病吗",1
所以男人来世上生不了孩子，就算白来人世一趟，男人竟这样无用，活着浪费空气死了浪费土地，应该灭绝。,1
所谓的田园女权只不过是资本主义的产物，你看看那个没有资本主义的影子，至于为什么，你自己品！,1
但事实上平权是不可能的，说什么女人也能支撑半边天那都是糊弄你们的，大多数劳动力都是由男的干的，而什么空姐，护士等等女性专门职业的，大多只是想找个有钱的，而不是所谓的爱这个工作,1
哪来的直男癌？不就是你们标分的嘛，得全天下围着你们绕才不算直男,1
三观扭曲，女性本来就弱势，给些政策是为了拉平男女之间的差异。就和偏远山区的孩子高考会加分是一个道理,1
女性的自由不是说不生孩子，而是生与不生由女性决定，历史给女性的条条框框确实是多得数不清，这个时代已经不是男权主义。女性的自由不会导致社会绝种，主导权应该在女性，而不在公婆和老公，不生多两个好像就对不住全祖宗，女性确实是生孩子的工具，但是家应该建立在尊重上，而不是利用这个工具！,1
说到点子上了，媚外+女拳就会出现田园女拳这样的中国特色产物,1
这个写字楼大妈很偏激 以前竟然支持木子美 后来我就取关她了 三观不正的人没资格说女权,1
事情发生后社会对他们（我觉得用这是不分男女的，受害者也有男性）的眼光是更可怕的伤害吧，大部分选择结束生命的都是因为那些异样的眼光，不管是同情的还是嫌弃的。以前我总是很义愤填膺的说男的都是原始动物，直到后来看了一篇文章，让我知道性侵是不分性别的，不管是柔软的女性还是强壮的男性。,1
这种或者那种典型的案例不仅仅说在女性身上才会发生的。女人嘛，本身的天性就爱唠叨，何况已作为母亲的女人。只要这个女人没有恶劣的言行，我相信这个女人的心地是善良的。,1
现在的小蝻蛆已经到了请吃一顿火锅就要交女朋友不同意就到处造谣人家女孩的程度了，惹不起哦,1
"原来那个女穆斯林在游行上演讲不是站台？,拉宗教极端分子来给女权站台，人家是支持沙利亚法的。拉的人是蠢还是坏？需要这种支持迫害女性的势力来给女权站台（别跟大家说穆斯林尊重女性）？要男女平权，宗教势力本身都是应该打到的！基本的逻辑看得懂吗？脑子一团浆糊就别出来丢人现眼了！",1
蝈蝻都是矮矬穷 恶臭屌癌 没有女人喜欢天天在网上找存在感,1
啧 搞半天你是男的啊。算了，我仇男。就不跟你一般见识了。,1
"btw婚恋霸权这么强还没感觉？同样是骂，同样是戳肺管子，骂剩女不敢回，因为“单身好丢人哦”；骂驴敢回，因为“我有主啦你居然敢说我？”,又来了，当初骂剩女的时候没人说有病哦",1
所谓长舌妇好歹还讲点自己知道的，而狗屁男人聚众放屁还当兰室生香,1
"我是觉得很多人喊女权即平权其实是为了讨好男的，可能认为这样可以获得更多支持之类的。不如尊重内心自然厌男，就和男的厌女一样,比平权更对立的就是法西斯女权了，支持了",1
你没发现提倡冠姓权的这波人，是反婚育的男女分离主义吗?虽然很矛盾，但不能把她们和其他流派混为一谈。有个概念是公共议题，比如男性也能讨论女性的事情。也就是说，她们是站在局外人的角度上谈论冠姓权的。,1
我很讨厌按头改姓的喷子。但什么叫不承担任何义务什么也不干呢，现在工作的女性多少啊……确实没有多少孩子能够和妈妈姓，哪怕是自己买房的收入较高的女人。大部分男人容易觉得没面子。,1
女拳，公知，慕洋犬，恨国党，轮子都是一家人。是美国NGO用来煽动中国男女矛盾，制造性别对立，浪国女拳把一个个无知女性变成田园女权。前段时间爆料滴滴的那个人就是个女拳+轮子,1
根据我的经验，他们的评判标准是：只要你为女人发出声音，甚至不论对错好坏，就是田园女权。比如煮肘,1
不是女性吃女人最狠，而是女性被框在男性制定的规则传统里互相厮杀，比如婆媳矛盾，婆媳其实都是被吃的那个//,1
女权不是认为要男性也分担生育成本的多么，不能只要孩子，不要负担。,1
您这长相！好意思要么？漂亮有资本的女人从来不用自己要别人柜给的，这点你要🈶️自知之明。,1
兄弟们看见没，炸出三只女权婊咯，可以,1
没错，以前我是完全不会把男同单独分离出来看待的，觉得LGBT所有人都该被同等对待。现在想法不一样了。男同，首先是男人，因为自己没有子宫，因为身处父权制，就非常容易去“吃”女人。当然不是说所有男同，是指那些通过代孕获得孩子的男同，无耻。,1
看到飞天日记本打出“婚驴”那一刻，我就知道她只是个打着女权旗号的压迫者。我是自由主义女权，我与微博这群自称“女权”没文化没共情能力的疯逼（她们连女权的概念都不知道）割席。,1
连白女都会为黑男游行，而根本不可能会有一个男人为女权游行,1
"哈？哈哈哈 要不要我给你留个vx或者手机号 或者地址你来找我,阿这...根本没有田园女权奥",1
我的黑名单已经躺了很多没女朋友的屌癌了,1
里面的男性角色真的好迷惑，傲慢，幼稚，愚蠢，各种男性特点的集大成作,1
唉…假女权残害的是少不更事的孩子们啊,1
看这个男的这么骚，肯定是这个男的勾引女的，这女的有钱有样子有地位，大把男的往上扑，用得着去性侵这个男的吗，好男人会一个人去见女的吗,1
"只是希望在讨论男女平等的时候不要忽视男女体能和身体上的差异，可以遵循客观的规律，就像工地上的工作人员肯定男性相对于多一点啊,我昨天看的一个博主发的，第一句是女权不是平权",1
女权需要你这根金针菇来定义？未免太高估了自己裤裆,1
"你目前的认知水平不适合讨论女性生育权这个问题！别回复我了！！！,你的逻辑，“男性在工作岗位上猝死高于女性，是因为给妻儿提供更好的生活条件”？？！。难道男人猝死是因为他的妻儿？就不能是为了他自己！！！别甩锅给女人和孩子！这锅我们女人可不背,别来这儿洗脑了！在中国，孩子是女人生的，有多少孩子跟女方姓？生育孩子这个问题上，本来女人承担和牺牲的东西就比男人多，凭啥不能要补偿，女人生孩子男人能做什么？替女人变胖变丑还是替女人承担激素急剧变化所带来的各种焦虑，抑郁！很多女性因为怀孕生子没法工作，就应该要生育补偿了！",1
看得出他有些时候是在反讽，但是评论下很多狗粉丝实际上是借着反极端女权的名义辱骂所有女性，仇女，这是事实。(别来跟我杠哈，扪心自问一下自己到底属于哪种人,1
以前，有个女权姐妹，跟婚女尤其是支持家庭主妇自由的那种女权经常打交道的，她那时候不认识我们，也不知道婚驴这个词，她都是喊她们已婚妇女,1
所以说根本不应该有“父”的存在，女人不结婚，消灭一切“父”，世界上就没有重男轻女了。我看它清楚的很。,1
"你好善良，和这种恶臭女人还有yxh行程强烈对比,你看看吧，人家都承认自己没爹了，这种女人没救的",1
其实我觉得田园可以翻译成草根grassroot，也许这样她们能理解,1
男性的语言暴力不比肢体暴力少吧，女性哪有擅长的暴力？语言暴力冷暴力都不是女性主场，辱骂爆粗口玩消失这些可都是男性擅长领域，家暴个体不分性别，性别比例有别，男人暴力犯子扎堆儿，就非给女人扣顶帽子，女儿当自强。,1
平权派就是男权派来的走狗啊！里面有男人也有女性。美国的平权，平了半天，把子宫都平出去了！实际上男女永远无法平等，女人才是第一性，未来的口号也需要与时俱进，进行更改了。曾经的，女权就是男女平等这种话，已经不适合当代女权的发展了。但是目前好像还没有特别好的口号。,1
说的很对，我是女生但是我很赞成你说的。现在很多女生都是打着女权主义的幌子争取高于男性的权利，说什么都是对的，做什么都是应该的，要么就是拿生孩子来说事，我就纳闷了，生不生不都是自己的选择吗？还能逼着硬生?,1
姐妹是不是有点太避重就轻了...怎么没人骂那些狗男人呢？大家对那些事都很愤怒恨不得杀了他们。极端女权只是说了这样不对吗？明明就是用非常恶毒的言语转发辱骂那些无辜的人，就像那个妈妈送女儿出嫁的图。你应该知道极端女权头子下面的评论有多恶毒吧，这样你也觉得是正义吗？,1
因为这些男人自己仇恨“年轻漂亮的男人”,1
这可不是双标，未婚女还没开始损害女性权益或者说还没进入到损害女性权益的体制中，所以可以温柔，但对婚女就不一样，都开始给南拳添砖加瓦了还想让女拳有个P好颜色！,1
对女性是否能独立影响最大是孩子，很多女性为了孩子会牺牲自己的职业规划。,1
而且我觉得挺奇怪的，“被男人伤过所以仇恨男人”不也是对的吗？咋的，有人打你你还得亲他爱他，那才是有病的呢,1
男人嘛，就该少说话，多做事，整天一副妖艳样子给谁看啊,1
她是不是把女权放到了一个神或者鬼的地位？仿佛只要沾上这两个字就进化成了新的生物，再不能接触凡尘俗世，连说话都是带鬼气的... 哈哈哈,1
我老公没你这么小家子气，他对我的好让我愿意为我们的家冒险和付出。,1
"第四集那个在节目中让菲利斯吃瘪的era阵营的女律师。她喜欢女人，丈夫为了挽留她在辩论节目中配合演出了一个女权主义者的平等家庭关系。最终她在辩论中赢了菲利斯，却也决定把真实的自己终生埋葬在异性恋的婚姻中。这场戏真的绝了，表面上女律师赢了，但实际上两个女人都输了。,最后的历史资料和黑幕白字就像一块石头沉甸甸地压在了观众心上，让人瞬间清醒这不只是戏剧，剧中发生的一切都是真实的历史。那些独立女性曾经如此意气风发，那些奋斗不息的生活那些闪闪发光的梦想都是真实存在过的，她们（我们）曾经离梦想几乎是触手可及的距离，只是现在终归辔影。这太让人难过了。,女主的好友爱丽丝最终转变立场离开家庭妇女成为了职业女性。支持平权法案的格洛丽亚与贝拉等人仍然在不懈奋斗，但法案前途越发渺茫了。家庭妇女们和职业女性都要保护自己的利益，但最终是政坛的男人们坐收渔翁之利（他们也受着era支持者们的强大的压力）女性的内斗终究是一无所有。,这部片子没有存粹的坏人，每个女性角色都是为了自己的理想和利益行动，但没有人得到自己想要的东西，支持平权法案的珍妮得到了菲利斯想要的内阁位置，但是era的运动还是失败了；女主菲利斯利用反对法案想走上政坛，最终只能回归家庭，而她的这些活跃的政治活动又与她的“支持家庭”主张何其矛盾",1
Gong党当初好在哪，至少有一点是：一方面确定了明确的目标和纲领，另一方面给自己组织里立了各种规矩，省的内部的人瞎几把乱来瞎搞。如果这两点做不到，我不觉得像女拳组织等之类的组织能获得成功,1
还有厌恶自己的性别，比如我初中有段时间就非常想摆脱女性的刻板印象而向男性的特性上靠，后悔过自己为什么是女生等等。推荐大家去看上野千鹤子的《厌女》,1
就是呀，从量上一直就是女的被这条法律坑的多，好不容易出个女的能用这条去恶心男的，高兴都来不及，结果好多女人还再骂她……,1
而且一群人叫着女性自由女性独立 尼玛的跟着女孩子姓难道就是独立了？ 把独立放在这种浮于表面肤浅的东西上  这辈子他们都没搞懂独立是独立的啥玩意,1
有些精英女权身在高位久了就容易犯“何不食肉糜”的错误！在厌女症，性别暴力，受害者有罪论还如此泛滥的现在，还要首先捍卫男人的求欢权调情权？神经病吧？,1
同意，即使是男性，不符合一些特质的时候也会成为弱势群体，女权不是搞男女对立，更不是想法设法占便宜。,1
男人都出轨，做鸡也不高尚。男人出轨是男人烂，有本事的女人就不搭理男人，做🐔就是从烂男人身上挣饭吃，臭狗身上的跳蚤。,1
挣男人裤裆钱的，还有人说是女权界的一股清流……,1
不仅吃屎，还一边吃一边说香，别人说不香的都是立牌坊。下流坯子,1
+10086 本来就是这样子 所以我无条件支持女权 也坚决反对女人骂女人 首先田园女权、极端女权就是男权对女权的污名化以及分裂 仔细去想想真的极端吗？不见得吧 还有在中国你想要开窗就得说要捅破天花板,1
我也很反感。他们就是邪教图，我还被说女奴呢。,1
我真的厌驴，他们这不就是出卖自己的同胞向主子卖好吗？比起对屌子的仇恨，驴更让我气急败坏，又气又心寒！！但是下次看到稍有觉醒意识的驴还是驴次方觉醒的想拉一把，哪怕可能被反咬。,1
称呼男明星姨的，本质在羞辱一定会老去的女性自己,1
终于有人说出这话了，正常女性被两边的人都要恶心死了,1
<username>可是王医生说的话，你有没有认真去读，他说女性应该在婚姻里转移财产从而保护自己，所以这条评论发出的人怼的重点是这个！如果婚姻中，收入不高的女性需要以获得种种利益为防备做保护，这种行为和提议与婚姻本身的价值就相背吧？,1
大鼎，蛆，应该是骂男人的吧。还有蝈楠也是？,1
还有各种奇怪发言说是女权的。我跑去一看，这事不对，但是我现在真的不在乎别人误不误会女权了，偏见无法改变，男权女随便她了,1
你妈死了，来这里送妈。你妈丧事办了吗,1
到现在我最不明白的一点就是，为什么明明是为全体女性争取利益的事儿，一部分女性还是漠不关心，咋了，奴隶好当的？,1
"因为领导社会规范的不仅仅有法律，还有传统文化，你个白痴弱智,什么叫企图。男人才企图让孩子随父姓呢！",1
男权洗脑过的，反洗脑而已。也是不得已的。听不进去就算了。,1
得了吧，就现在天天说维护女性权利的社会了，可是现实生活中还是很多看不起女性的，如果不维护部分看不起女性的猥琐男不是要上天么,1
看到不少女权主义者都是被男人伤害或是拉拉的，这都可以理解，也有某些女生被人鼓吹女人没地位遂她们也成了女权，女权这个东西是个独立意识形态，指导女人行动的标尺，但这是中国啊，有上有下有左有右，提高自己意识就行了，最好别整成“女权”口号——人都是平等的。,1
女方特别好看、特别有事业心或者特别会花吧。。。,1
首先电梯里抽烟的我没遇见过，但是马路上随处可见的抽烟的女的也不少吧我寻思,1
你说的这些都是没有结婚的女孩子才有时间做吧，结了婚的女人都在带孩子，做家务，上班给孩子挣奶粉钱，哪有时间化妆和玩耍,1
田园平权所反复的行为是在完全不了解女权的情况下对其进行以为是的划分和批判；真平权所做的是避免以上这种弱智行为，允许女性拥有发声的自由而非给不合自己心意的言论扣上“胡搅蛮缠”的帽子。,1
评论里让我见识了微博“女权”有多么恶心，前脚反家暴，后脚“祝你们被家暴”，正常讨论不可以上来就让你收人参,1
女权婊，是懒惰，垃圾的代名词，她们想享受富足的物质生活，又不想吃苦，现在多了一个不生小孩，是对国家和社会的不负责！自私自利，而且崇洋媚外！她们没有尊严，没有人格，有的只是被欲望控制的一副皮囊，以及不知所谓的优越感，从来不会想要是他父母不结婚，哪里来的她？,1
"你管女人做什么，你闭上你的嘴就行了，别对女人的事指手画脚。,你这话说的，女人管好自己也还是有男人来强奸骚扰，女人犯罪率够低了吧，还要女人怎么管好自己。女人想要个不受侵犯的安全平等环境难道不是基本人权。女人要这样的权利跟男人有什么关系，哦，原来是女人想要这样的安全平等得要管住男性兽性啊，跳脚的男性怕不是骚扰惯犯，不然女人要什么跟他有个屁关系",1
哇 这是真的 那次我在贴吧看到一个五十多女博士找对象要求条件等同 蝻犬说五十多岁的男博士会找二十多的 不会要你这种烂菜帮   我评论了一句：屌癌 女博士也可以找二十多小伙子啊  被贴吧蝻犬追着骂了两天 真不夸张,1
男人要都像何鸿燊那样有钱帅气对女人好，我愿意给他生20个。有的男人就是没本事让女人心甘情愿的生，才用责任和义务来绑架女人为他们生孩子哈哈哈哈,1
所以，我猜测，该数据是成立在性别歧视日益改善以及女性逐渐拒绝生育的基础上。,1
从心理学上看，目前男女收入差距除了性别歧视外，更深层次可能是女性生育带来的！  男女在生育成本上是有巨大差异，男性生育成本非常低。抛开养育，男性付出不过几秒钟的事情,1
我也被那些女👊 吓怕了，博主给我安慰了,1
既得利益者为了维护自己的权利不断去抹黑女权 和女权本身没有太大关系 他们希望所有女人大门不出二门不迈提供免费子宫和劳动力最好 还能容忍几个姐妹一起上 这样逼死女人了他们才会闭嘴,1
我看出来了，田园女权到这种，不知道家教是什么鬼，她们爸爸这么懦弱不会教育？还是压根就是个舔狗呢？还是其实就是她们在现实中懦弱来网上发泄而已,1
人要做生活的强者，女人也是，女权作为一种结果呈现出来，就更美好了。女权主义者大部分是在输出观点，中国的教育其实是有些问题的，作为教育的补充，我觉得很多观点是可以参考的。,1
我是个女生，也觉得她前妻挺不是人的，都净身出户了，还在卖惨内涵，男的青春不值钱一样,1
她咋没摸别人就摸你了呢！指定是你勾搭她了！,1
"但是我已经不想跟女的扯皮了,裂开了来了，虽然我还是无法想象现在的我去接触男生",1
"算了，懒得和你这种整天没正事儿干只知道敲键盘的金针菇说话了，再见,打这么多字真是辛苦你了呢～可惜你只是一个自以为是满脑废料的卑微蝈蝻",1
张艺兴是女人，有阴蒂，有子宫，被强奸会怀孕，望周知,1
我是单亲妈妈，在娘家坐月子，母亲和我很好，一直照顾我和孩子，产后52天，父亲喊我从娘家滚出去，嫌丢脸,1
男人要喜欢漂亮女生是天性，女人要喜欢穷diao不然就是拜金就是花痴。日常呕吐,1
"堕男胎不堕女胎真秀啊？要是全社会都是女权斗士都这样搞估计几十年之后连个保家卫国的战士，防爆反恐的警察，消防灭火的人都没了吧？ 还女权，可笑的跳梁小丑独角戏，真正的权利是用资本换来的，不是嘴巴张张不付出还要回报的换来的,所谓的拳师，喊着女权，自己却无力自己供养自己，为什么要给她权利呢？,你又怎么知道我无证据呢？？？你敢说当今社会有四成以上的女性靠自己独立养活自己？都吃人家的还摔人家的碗，吃人家的靠人家养活还嫌别人占有了什么可笑的权利，男女平等没有资本，拳师就算把拳头砸烂也不过是独角戏罢了,靠别人养活就把自己定义到了无能力的等级，啥事都不干还要吧啦吧啦各种权利啊？你咋这么能同情呢？ 要是男女对调男的啥都不干坐吃坐喝还有人养活少点你口中所谓的权没啥人不愿意吧",1
"来啊，小弱鸡的反女权除了毫无逻辑地在网上bb还能有啥？我们还会怕你？我们连杀害千万母婴，手上沾满鲜血的刽子手都不怕，来啊！,对，你在你妈肚子里就应该被打掉，你生下来有jj就应该被弄死，你从小就应该没人爱，不上学负担家里所有家务，你长大了赚的每一分钱都应该给家里，你得不到教育找不到工作只能靠捐精为生。这些你都没遇到是吧？你觉得你没遇到这些是因为你自己努力？滚吧,噗，妈宝巨婴的戏也太多了吧。人类繁衍靠女人的子宫好吧，男人么，只要挑几个硬件条件好的当种马就好了，不需要你们有什么社会责任感。,那你是承认我们的权利在男人手里了？女权的权利来源是什么，来源于生而为人，天赋人权,他们累死累活是女权造成的？他们不呼吁自己的权利也怪女权？你这智商还是好好写代码吧，别想其他的事情了，乖，为你好。,养家是男人自己的选择，自己选的路哭着也要走完呗～加班的程序媛表示养活自己真开心～",1
中国女权事业才几十年而已，怎么会有男女已经平起平坐，甚至高于男性的错觉。,1
每次都是这样，为女权四处横行，还骂真女权 不仅是外国，中国也有这个毛病,1
"女拳以偏概全 对男性一视同仁的仇视 你们这些道德标杆也以偏概全 觉得所有女拳都应该放下过去立地成佛 要不然就是她们是不受尊重的人 行叭 你们又有啥区别呢,那你很棒棒 你是道德的标杆 但你也不能那你的要求来要求他人吧 每个人不一样 你又知道那些女拳经历过什么？,jdl女拳其实没有害人 她们只是在网上打嘴炮而已 然而伤害过她们的人可能是结结实实的伤了她们一把。你也不能要求这些人跟圣母一下放下过去 接受所有的。",1
不婚骡子害挺 可爱的哈哈哈哈哈哈哈 所以你看! 谁急了说明谁,1
我也是，以前也是懵懵懂懂平权派，为婚女争取改良婚姻冲在前头，跟吊子们厮杀，如果不是今年五月被反水刺激到，我恐怕还没找到自己作为单女的立场呢。从此婚女诉求跟我无关，一身自在轻松，遇到同婚风波也非常安然，不用被撕扯。不需要多长时间，觉醒后一路成长就到了现在,1
你是不是太小瞧女性了？堕男胎，直接实现全女社会，生育依靠双卵。用得着幻想吗？那是有理论可行的,1
我想看各位姐妹对母权社会的各种想像构建哈哈,1
你对她有误解，她从来就跟清醒理智不沾边，欢场呆久了单纯的自私自利罢了，就这么一个没有人性不讲道德的低俗女利正好迎合大部分女人所谓的新女👊🏻 主流罢了。现实中你跟这种人当朋友她能把你介绍到ktv给卖了套现,1
男性真的该关注一下女权 也就是平权 男权风俗下 不好意思 真的也有一部分女性发自内心以为自己很弱势 需要依靠男性 还没学会独立起来 你看 例子太多了 男性活得也不怎么太平,1
papi以前喷过孩子随父姓的事，她这是自作自受。 当时拿女权噶韭菜！ 当提款机！现在被割韭菜的人骂他也活该！,1
看了那么多姐妹和狗粉丝的评论对比，我只想说女孩子真可爱啊,1
提供一条双标外的另一种可能 如果大多数女性都厌男了 那帅哥小鲜肉还不是随便她挑,1
这个事儿就不适合打拳着呢，不认识他的人肯定就理解错了，主要对于那些田园女权，我也不知道怎么搞，每次看这种事情都挺烦的,1
说她们不对的人就是鉴拳师，没有人能说她们不对，她们永远对 完美逻辑自洽,1
听到了吗，男人们自己都说了，女性如果要想被当做一平等的人，就不能再制造儿子和父亲，给男人生儿子的都是女性的罪人是叛徒,1
"帮女性说公道话就是被洗脑？女性不是正常老百姓？男的确实不能和女人感同身受，但是也麻烦你为你女朋友、你妈、你女儿多考虑考虑。难道男拳癌眼里只有自己？,吊子惹的祸现在甩锅给女权了？不说多了你随便点开一条微博下面阴阳怪气的喷子几乎是男的，别给男同胞丢脸行不？",1
